X,Y
671407.065,2576650.031
671417.065,2576650.031
669507.065,2576640.031
669517.065,2576640.031
669527.065,2576640.031
669537.065,2576640.031
669547.065,2576640.031
669557.065,2576640.031
669567.065,2576640.031
669797.065,2576640.031
669807.065,2576640.031
669817.065,2576640.031
669827.065,2576640.031
669837.065,2576640.031
669847.065,2576640.031
669857.065,2576640.031
669867.065,2576640.031
669877.065,2576640.031
669887.065,2576640.031
669897.065,2576640.031
669907.065,2576640.031
669917.065,2576640.031
669927.065,2576640.031
669937.065,2576640.031
669947.065,2576640.031
669957.065,2576640.031
669967.065,2576640.031
669977.065,2576640.031
669987.065,2576640.031
669997.065,2576640.031
670007.065,2576640.031
670017.065,2576640.031
670027.065,2576640.031
670037.065,2576640.031
670047.065,2576640.031
670057.065,2576640.031
670067.065,2576640.031
670077.065,2576640.031
670087.065,2576640.031
670097.065,2576640.031
670107.065,2576640.031
670117.065,2576640.031
670127.065,2576640.031
670137.065,2576640.031
670147.065,2576640.031
670157.065,2576640.031
670167.065,2576640.031
670177.065,2576640.031
670187.065,2576640.031
670197.065,2576640.031
670207.065,2576640.031
670217.065,2576640.031
670227.065,2576640.031
670237.065,2576640.031
670247.065,2576640.031
670257.065,2576640.031
670267.065,2576640.031
670277.065,2576640.031
670287.065,2576640.031
670297.065,2576640.031
670307.065,2576640.031
670317.065,2576640.031
670327.065,2576640.031
670337.065,2576640.031
670347.065,2576640.031
670357.065,2576640.031
670367.065,2576640.031
670377.065,2576640.031
670387.065,2576640.031
670397.065,2576640.031
670407.065,2576640.031
670417.065,2576640.031
670427.065,2576640.031
670837.065,2576640.031
670847.065,2576640.031
670857.065,2576640.031
670867.065,2576640.031
670877.065,2576640.031
670887.065,2576640.031
670897.065,2576640.031
670907.065,2576640.031
670917.065,2576640.031
670927.065,2576640.031
670937.065,2576640.031
670947.065,2576640.031
670957.065,2576640.031
670967.065,2576640.031
670977.065,2576640.031
670987.065,2576640.031
670997.065,2576640.031
671007.065,2576640.031
671017.065,2576640.031
671027.065,2576640.031
671037.065,2576640.031
671047.065,2576640.031
671057.065,2576640.031
671067.065,2576640.031
671077.065,2576640.031
671087.065,2576640.031
671097.065,2576640.031
671107.065,2576640.031
671117.065,2576640.031
671127.065,2576640.031
671137.065,2576640.031
671147.065,2576640.031
671157.065,2576640.031
671167.065,2576640.031
671177.065,2576640.031
671187.065,2576640.031
671197.065,2576640.031
671207.065,2576640.031
671217.065,2576640.031
671227.065,2576640.031
671237.065,2576640.031
671247.065,2576640.031
671257.065,2576640.031
671267.065,2576640.031
671277.065,2576640.031
671287.065,2576640.031
671297.065,2576640.031
671307.065,2576640.031
671317.065,2576640.031
671327.065,2576640.031
671337.065,2576640.031
671347.065,2576640.031
671357.065,2576640.031
671367.065,2576640.031
671377.065,2576640.031
671387.065,2576640.031
671397.065,2576640.031
671407.065,2576640.031
669507.065,2576630.031
669517.065,2576630.031
669527.065,2576630.031
669537.065,2576630.031
669547.065,2576630.031
669557.065,2576630.031
669567.065,2576630.031
669817.065,2576630.031
669827.065,2576630.031
669837.065,2576630.031
669847.065,2576630.031
669857.065,2576630.031
669867.065,2576630.031
669877.065,2576630.031
669887.065,2576630.031
669897.065,2576630.031
669907.065,2576630.031
669917.065,2576630.031
669927.065,2576630.031
669937.065,2576630.031
669947.065,2576630.031
669957.065,2576630.031
669967.065,2576630.031
669977.065,2576630.031
669987.065,2576630.031
669997.065,2576630.031
670007.065,2576630.031
670017.065,2576630.031
670027.065,2576630.031
670037.065,2576630.031
670047.065,2576630.031
670057.065,2576630.031
670067.065,2576630.031
670077.065,2576630.031
670087.065,2576630.031
670097.065,2576630.031
670107.065,2576630.031
670117.065,2576630.031
670127.065,2576630.031
670137.065,2576630.031
670147.065,2576630.031
670157.065,2576630.031
670167.065,2576630.031
670177.065,2576630.031
670187.065,2576630.031
670197.065,2576630.031
670207.065,2576630.031
670227.065,2576630.031
670237.065,2576630.031
670247.065,2576630.031
670257.065,2576630.031
670267.065,2576630.031
670277.065,2576630.031
670287.065,2576630.031
670297.065,2576630.031
670307.065,2576630.031
670317.065,2576630.031
670327.065,2576630.031
670337.065,2576630.031
670347.065,2576630.031
670357.065,2576630.031
670367.065,2576630.031
670377.065,2576630.031
670387.065,2576630.031
670397.065,2576630.031
670407.065,2576630.031
670417.065,2576630.031
670427.065,2576630.031
670437.065,2576630.031
670877.065,2576630.031
670887.065,2576630.031
670897.065,2576630.031
670907.065,2576630.031
670917.065,2576630.031
670927.065,2576630.031
670937.065,2576630.031
670947.065,2576630.031
670957.065,2576630.031
670967.065,2576630.031
670977.065,2576630.031
670987.065,2576630.031
670997.065,2576630.031
671007.065,2576630.031
671017.065,2576630.031
671027.065,2576630.031
671037.065,2576630.031
671047.065,2576630.031
671057.065,2576630.031
671067.065,2576630.031
671077.065,2576630.031
671087.065,2576630.031
671097.065,2576630.031
671107.065,2576630.031
671117.065,2576630.031
671127.065,2576630.031
671137.065,2576630.031
671147.065,2576630.031
671157.065,2576630.031
671167.065,2576630.031
671177.065,2576630.031
671187.065,2576630.031
671197.065,2576630.031
671207.065,2576630.031
671217.065,2576630.031
671227.065,2576630.031
671237.065,2576630.031
671247.065,2576630.031
671257.065,2576630.031
671267.065,2576630.031
671277.065,2576630.031
671287.065,2576630.031
671297.065,2576630.031
671307.065,2576630.031
671317.065,2576630.031
671327.065,2576630.031
671337.065,2576630.031
671347.065,2576630.031
671357.065,2576630.031
671367.065,2576630.031
671377.065,2576630.031
671387.065,2576630.031
671397.065,2576630.031
669507.065,2576620.031
669517.065,2576620.031
669527.065,2576620.031
669537.065,2576620.031
669547.065,2576620.031
669557.065,2576620.031
669827.065,2576620.031
669837.065,2576620.031
669847.065,2576620.031
669857.065,2576620.031
669867.065,2576620.031
669877.065,2576620.031
669887.065,2576620.031
669897.065,2576620.031
669907.065,2576620.031
669917.065,2576620.031
669927.065,2576620.031
669937.065,2576620.031
669947.065,2576620.031
669957.065,2576620.031
669967.065,2576620.031
669977.065,2576620.031
669987.065,2576620.031
669997.065,2576620.031
670007.065,2576620.031
670017.065,2576620.031
670027.065,2576620.031
670037.065,2576620.031
670047.065,2576620.031
670057.065,2576620.031
670067.065,2576620.031
670077.065,2576620.031
670087.065,2576620.031
670097.065,2576620.031
670107.065,2576620.031
670117.065,2576620.031
670127.065,2576620.031
670147.065,2576620.031
670157.065,2576620.031
670167.065,2576620.031
670177.065,2576620.031
670187.065,2576620.031
670207.065,2576620.031
670217.065,2576620.031
670227.065,2576620.031
670237.065,2576620.031
670247.065,2576620.031
670257.065,2576620.031
670267.065,2576620.031
670277.065,2576620.031
670287.065,2576620.031
670297.065,2576620.031
670307.065,2576620.031
670317.065,2576620.031
670327.065,2576620.031
670337.065,2576620.031
670347.065,2576620.031
670357.065,2576620.031
670367.065,2576620.031
670377.065,2576620.031
670387.065,2576620.031
670397.065,2576620.031
670407.065,2576620.031
670417.065,2576620.031
670427.065,2576620.031
670437.065,2576620.031
670897.065,2576620.031
670907.065,2576620.031
670917.065,2576620.031
670927.065,2576620.031
670937.065,2576620.031
670947.065,2576620.031
670957.065,2576620.031
670967.065,2576620.031
670977.065,2576620.031
670987.065,2576620.031
670997.065,2576620.031
671007.065,2576620.031
671017.065,2576620.031
671027.065,2576620.031
671037.065,2576620.031
671047.065,2576620.031
671057.065,2576620.031
671067.065,2576620.031
671077.065,2576620.031
671087.065,2576620.031
671097.065,2576620.031
671107.065,2576620.031
671117.065,2576620.031
671127.065,2576620.031
671137.065,2576620.031
671147.065,2576620.031
671157.065,2576620.031
671167.065,2576620.031
671177.065,2576620.031
671187.065,2576620.031
671197.065,2576620.031
671207.065,2576620.031
671217.065,2576620.031
671227.065,2576620.031
671237.065,2576620.031
671247.065,2576620.031
671257.065,2576620.031
671267.065,2576620.031
671277.065,2576620.031
671287.065,2576620.031
671297.065,2576620.031
671307.065,2576620.031
671317.065,2576620.031
671327.065,2576620.031
671337.065,2576620.031
671347.065,2576620.031
671357.065,2576620.031
671367.065,2576620.031
671377.065,2576620.031
671387.065,2576620.031
669507.065,2576610.031
669517.065,2576610.031
669527.065,2576610.031
669537.065,2576610.031
669547.065,2576610.031
669557.065,2576610.031
669827.065,2576610.031
669837.065,2576610.031
669847.065,2576610.031
669857.065,2576610.031
669867.065,2576610.031
669877.065,2576610.031
669887.065,2576610.031
669897.065,2576610.031
669907.065,2576610.031
669917.065,2576610.031
669927.065,2576610.031
669937.065,2576610.031
669947.065,2576610.031
669957.065,2576610.031
669967.065,2576610.031
669977.065,2576610.031
669987.065,2576610.031
669997.065,2576610.031
670007.065,2576610.031
670017.065,2576610.031
670027.065,2576610.031
670037.065,2576610.031
670047.065,2576610.031
670057.065,2576610.031
670067.065,2576610.031
670077.065,2576610.031
670087.065,2576610.031
670097.065,2576610.031
670107.065,2576610.031
670117.065,2576610.031
670127.065,2576610.031
670137.065,2576610.031
670147.065,2576610.031
670157.065,2576610.031
670187.065,2576610.031
670197.065,2576610.031
670207.065,2576610.031
670217.065,2576610.031
670227.065,2576610.031
670237.065,2576610.031
670247.065,2576610.031
670257.065,2576610.031
670267.065,2576610.031
670277.065,2576610.031
670287.065,2576610.031
670297.065,2576610.031
670307.065,2576610.031
670317.065,2576610.031
670327.065,2576610.031
670337.065,2576610.031
670347.065,2576610.031
670357.065,2576610.031
670367.065,2576610.031
670377.065,2576610.031
670387.065,2576610.031
670397.065,2576610.031
670407.065,2576610.031
670417.065,2576610.031
670427.065,2576610.031
670437.065,2576610.031
670907.065,2576610.031
670917.065,2576610.031
670927.065,2576610.031
670937.065,2576610.031
670947.065,2576610.031
670957.065,2576610.031
670967.065,2576610.031
670977.065,2576610.031
670987.065,2576610.031
670997.065,2576610.031
671007.065,2576610.031
671017.065,2576610.031
671027.065,2576610.031
671037.065,2576610.031
671047.065,2576610.031
671057.065,2576610.031
671067.065,2576610.031
671077.065,2576610.031
671087.065,2576610.031
671097.065,2576610.031
671107.065,2576610.031
671117.065,2576610.031
671127.065,2576610.031
671137.065,2576610.031
671147.065,2576610.031
671157.065,2576610.031
671167.065,2576610.031
671177.065,2576610.031
671187.065,2576610.031
671197.065,2576610.031
671207.065,2576610.031
671217.065,2576610.031
671227.065,2576610.031
671237.065,2576610.031
671247.065,2576610.031
671257.065,2576610.031
671267.065,2576610.031
671277.065,2576610.031
671287.065,2576610.031
671297.065,2576610.031
671307.065,2576610.031
671317.065,2576610.031
671327.065,2576610.031
671337.065,2576610.031
671347.065,2576610.031
671357.065,2576610.031
671367.065,2576610.031
669507.065,2576600.031
669517.065,2576600.031
669527.065,2576600.031
669537.065,2576600.031
669547.065,2576600.031
669827.065,2576600.031
669837.065,2576600.031
669847.065,2576600.031
669857.065,2576600.031
669867.065,2576600.031
669877.065,2576600.031
669887.065,2576600.031
669897.065,2576600.031
669907.065,2576600.031
669917.065,2576600.031
669927.065,2576600.031
669937.065,2576600.031
669947.065,2576600.031
669957.065,2576600.031
669967.065,2576600.031
669977.065,2576600.031
669987.065,2576600.031
669997.065,2576600.031
670007.065,2576600.031
670017.065,2576600.031
670027.065,2576600.031
670037.065,2576600.031
670047.065,2576600.031
670057.065,2576600.031
670067.065,2576600.031
670077.065,2576600.031
670087.065,2576600.031
670097.065,2576600.031
670107.065,2576600.031
670117.065,2576600.031
670127.065,2576600.031
670137.065,2576600.031
670147.065,2576600.031
670157.065,2576600.031
670167.065,2576600.031
670177.065,2576600.031
670187.065,2576600.031
670197.065,2576600.031
670207.065,2576600.031
670217.065,2576600.031
670227.065,2576600.031
670237.065,2576600.031
670247.065,2576600.031
670257.065,2576600.031
670267.065,2576600.031
670277.065,2576600.031
670287.065,2576600.031
670297.065,2576600.031
670307.065,2576600.031
670317.065,2576600.031
670327.065,2576600.031
670337.065,2576600.031
670347.065,2576600.031
670357.065,2576600.031
670367.065,2576600.031
670377.065,2576600.031
670387.065,2576600.031
670397.065,2576600.031
670407.065,2576600.031
670417.065,2576600.031
670427.065,2576600.031
670437.065,2576600.031
670447.065,2576600.031
670927.065,2576600.031
670937.065,2576600.031
670947.065,2576600.031
670957.065,2576600.031
670967.065,2576600.031
670977.065,2576600.031
670987.065,2576600.031
670997.065,2576600.031
671007.065,2576600.031
671017.065,2576600.031
671027.065,2576600.031
671037.065,2576600.031
671047.065,2576600.031
671057.065,2576600.031
671067.065,2576600.031
671077.065,2576600.031
671087.065,2576600.031
671097.065,2576600.031
671107.065,2576600.031
671117.065,2576600.031
671127.065,2576600.031
671137.065,2576600.031
671147.065,2576600.031
671157.065,2576600.031
671167.065,2576600.031
671177.065,2576600.031
671187.065,2576600.031
671197.065,2576600.031
671207.065,2576600.031
671217.065,2576600.031
671227.065,2576600.031
671237.065,2576600.031
671247.065,2576600.031
671257.065,2576600.031
671267.065,2576600.031
671277.065,2576600.031
671287.065,2576600.031
671297.065,2576600.031
671307.065,2576600.031
671317.065,2576600.031
671327.065,2576600.031
671337.065,2576600.031
671347.065,2576600.031
671357.065,2576600.031
669507.065,2576590.031
669517.065,2576590.031
669527.065,2576590.031
669537.065,2576590.031
669547.065,2576590.031
669837.065,2576590.031
669847.065,2576590.031
669857.065,2576590.031
669867.065,2576590.031
669877.065,2576590.031
669887.065,2576590.031
669897.065,2576590.031
669907.065,2576590.031
669917.065,2576590.031
669927.065,2576590.031
669937.065,2576590.031
669947.065,2576590.031
669957.065,2576590.031
669967.065,2576590.031
669977.065,2576590.031
669987.065,2576590.031
669997.065,2576590.031
670007.065,2576590.031
670017.065,2576590.031
670027.065,2576590.031
670037.065,2576590.031
670047.065,2576590.031
670057.065,2576590.031
670067.065,2576590.031
670077.065,2576590.031
670087.065,2576590.031
670097.065,2576590.031
670107.065,2576590.031
670117.065,2576590.031
670127.065,2576590.031
670137.065,2576590.031
670147.065,2576590.031
670157.065,2576590.031
670167.065,2576590.031
670177.065,2576590.031
670187.065,2576590.031
670197.065,2576590.031
670207.065,2576590.031
670217.065,2576590.031
670227.065,2576590.031
670237.065,2576590.031
670247.065,2576590.031
670257.065,2576590.031
670267.065,2576590.031
670277.065,2576590.031
670287.065,2576590.031
670297.065,2576590.031
670307.065,2576590.031
670317.065,2576590.031
670327.065,2576590.031
670337.065,2576590.031
670347.065,2576590.031
670357.065,2576590.031
670367.065,2576590.031
670377.065,2576590.031
670387.065,2576590.031
670397.065,2576590.031
670407.065,2576590.031
670417.065,2576590.031
670427.065,2576590.031
670437.065,2576590.031
670447.065,2576590.031
670947.065,2576590.031
670957.065,2576590.031
670967.065,2576590.031
670977.065,2576590.031
670987.065,2576590.031
670997.065,2576590.031
671007.065,2576590.031
671017.065,2576590.031
671027.065,2576590.031
671037.065,2576590.031
671047.065,2576590.031
671057.065,2576590.031
671067.065,2576590.031
671077.065,2576590.031
671087.065,2576590.031
671097.065,2576590.031
671107.065,2576590.031
671117.065,2576590.031
671127.065,2576590.031
671137.065,2576590.031
671147.065,2576590.031
671157.065,2576590.031
671167.065,2576590.031
671177.065,2576590.031
671187.065,2576590.031
671197.065,2576590.031
671207.065,2576590.031
671217.065,2576590.031
671227.065,2576590.031
671237.065,2576590.031
671247.065,2576590.031
671257.065,2576590.031
671267.065,2576590.031
671277.065,2576590.031
671287.065,2576590.031
671297.065,2576590.031
671307.065,2576590.031
671317.065,2576590.031
671327.065,2576590.031
671337.065,2576590.031
669507.065,2576580.031
669517.065,2576580.031
669527.065,2576580.031
669537.065,2576580.031
669547.065,2576580.031
669857.065,2576580.031
669867.065,2576580.031
669877.065,2576580.031
669887.065,2576580.031
669897.065,2576580.031
669907.065,2576580.031
669917.065,2576580.031
669927.065,2576580.031
669937.065,2576580.031
669947.065,2576580.031
669957.065,2576580.031
669967.065,2576580.031
669977.065,2576580.031
669987.065,2576580.031
669997.065,2576580.031
670007.065,2576580.031
670017.065,2576580.031
670027.065,2576580.031
670037.065,2576580.031
670047.065,2576580.031
670057.065,2576580.031
670067.065,2576580.031
670077.065,2576580.031
670087.065,2576580.031
670097.065,2576580.031
670107.065,2576580.031
670117.065,2576580.031
670127.065,2576580.031
670137.065,2576580.031
670147.065,2576580.031
670157.065,2576580.031
670167.065,2576580.031
670177.065,2576580.031
670187.065,2576580.031
670197.065,2576580.031
670207.065,2576580.031
670217.065,2576580.031
670227.065,2576580.031
670237.065,2576580.031
670247.065,2576580.031
670257.065,2576580.031
670267.065,2576580.031
670277.065,2576580.031
670287.065,2576580.031
670297.065,2576580.031
670307.065,2576580.031
670317.065,2576580.031
670327.065,2576580.031
670337.065,2576580.031
670347.065,2576580.031
670357.065,2576580.031
670367.065,2576580.031
670377.065,2576580.031
670387.065,2576580.031
670397.065,2576580.031
670407.065,2576580.031
670417.065,2576580.031
670427.065,2576580.031
670437.065,2576580.031
670447.065,2576580.031
670967.065,2576580.031
670977.065,2576580.031
670987.065,2576580.031
670997.065,2576580.031
671007.065,2576580.031
671017.065,2576580.031
671027.065,2576580.031
671037.065,2576580.031
671047.065,2576580.031
671057.065,2576580.031
671067.065,2576580.031
671077.065,2576580.031
671087.065,2576580.031
671097.065,2576580.031
671107.065,2576580.031
671117.065,2576580.031
671127.065,2576580.031
671137.065,2576580.031
671147.065,2576580.031
671157.065,2576580.031
671167.065,2576580.031
671177.065,2576580.031
671187.065,2576580.031
671197.065,2576580.031
671207.065,2576580.031
671217.065,2576580.031
671227.065,2576580.031
671237.065,2576580.031
671247.065,2576580.031
671257.065,2576580.031
671267.065,2576580.031
671277.065,2576580.031
671287.065,2576580.031
671297.065,2576580.031
671307.065,2576580.031
671317.065,2576580.031
671327.065,2576580.031
669507.065,2576570.031
669517.065,2576570.031
669527.065,2576570.031
669537.065,2576570.031
669547.065,2576570.031
669897.065,2576570.031
669907.065,2576570.031
669917.065,2576570.031
669927.065,2576570.031
669937.065,2576570.031
669947.065,2576570.031
669957.065,2576570.031
669967.065,2576570.031
669977.065,2576570.031
669987.065,2576570.031
669997.065,2576570.031
670007.065,2576570.031
670017.065,2576570.031
670027.065,2576570.031
670037.065,2576570.031
670047.065,2576570.031
670057.065,2576570.031
670067.065,2576570.031
670077.065,2576570.031
670087.065,2576570.031
670097.065,2576570.031
670107.065,2576570.031
670117.065,2576570.031
670127.065,2576570.031
670137.065,2576570.031
670147.065,2576570.031
670157.065,2576570.031
670167.065,2576570.031
670177.065,2576570.031
670187.065,2576570.031
670197.065,2576570.031
670207.065,2576570.031
670217.065,2576570.031
670227.065,2576570.031
670237.065,2576570.031
670247.065,2576570.031
670257.065,2576570.031
670267.065,2576570.031
670277.065,2576570.031
670287.065,2576570.031
670297.065,2576570.031
670307.065,2576570.031
670317.065,2576570.031
670327.065,2576570.031
670337.065,2576570.031
670347.065,2576570.031
670357.065,2576570.031
670367.065,2576570.031
670377.065,2576570.031
670387.065,2576570.031
670397.065,2576570.031
670407.065,2576570.031
670417.065,2576570.031
670427.065,2576570.031
670437.065,2576570.031
670447.065,2576570.031
670457.065,2576570.031
670997.065,2576570.031
671007.065,2576570.031
671017.065,2576570.031
671027.065,2576570.031
671037.065,2576570.031
671047.065,2576570.031
671057.065,2576570.031
671067.065,2576570.031
671077.065,2576570.031
671087.065,2576570.031
671097.065,2576570.031
671107.065,2576570.031
671117.065,2576570.031
671127.065,2576570.031
671137.065,2576570.031
671147.065,2576570.031
671157.065,2576570.031
671167.065,2576570.031
671177.065,2576570.031
671187.065,2576570.031
671197.065,2576570.031
671207.065,2576570.031
671217.065,2576570.031
671227.065,2576570.031
671237.065,2576570.031
671247.065,2576570.031
671257.065,2576570.031
671267.065,2576570.031
671277.065,2576570.031
671287.065,2576570.031
671297.065,2576570.031
671307.065,2576570.031
671317.065,2576570.031
669507.065,2576560.031
669517.065,2576560.031
669527.065,2576560.031
669537.065,2576560.031
669547.065,2576560.031
669927.065,2576560.031
669937.065,2576560.031
669947.065,2576560.031
669957.065,2576560.031
669967.065,2576560.031
669977.065,2576560.031
669987.065,2576560.031
669997.065,2576560.031
670007.065,2576560.031
670017.065,2576560.031
670027.065,2576560.031
670037.065,2576560.031
670047.065,2576560.031
670057.065,2576560.031
670067.065,2576560.031
670077.065,2576560.031
670087.065,2576560.031
670097.065,2576560.031
670107.065,2576560.031
670117.065,2576560.031
670127.065,2576560.031
670137.065,2576560.031
670147.065,2576560.031
670157.065,2576560.031
670167.065,2576560.031
670177.065,2576560.031
670187.065,2576560.031
670197.065,2576560.031
670217.065,2576560.031
670227.065,2576560.031
670237.065,2576560.031
670247.065,2576560.031
670257.065,2576560.031
670267.065,2576560.031
670277.065,2576560.031
670287.065,2576560.031
670297.065,2576560.031
670307.065,2576560.031
670317.065,2576560.031
670327.065,2576560.031
670337.065,2576560.031
670347.065,2576560.031
670357.065,2576560.031
670367.065,2576560.031
670377.065,2576560.031
670387.065,2576560.031
670397.065,2576560.031
670407.065,2576560.031
670417.065,2576560.031
670427.065,2576560.031
670437.065,2576560.031
670447.065,2576560.031
670457.065,2576560.031
670467.065,2576560.031
671027.065,2576560.031
671037.065,2576560.031
671047.065,2576560.031
671057.065,2576560.031
671067.065,2576560.031
671077.065,2576560.031
671087.065,2576560.031
671097.065,2576560.031
671107.065,2576560.031
671117.065,2576560.031
671127.065,2576560.031
671137.065,2576560.031
671147.065,2576560.031
671157.065,2576560.031
671167.065,2576560.031
671177.065,2576560.031
671187.065,2576560.031
671197.065,2576560.031
671207.065,2576560.031
671217.065,2576560.031
671227.065,2576560.031
671237.065,2576560.031
671247.065,2576560.031
671257.065,2576560.031
671267.065,2576560.031
671277.065,2576560.031
671287.065,2576560.031
671297.065,2576560.031
669507.065,2576550.031
669517.065,2576550.031
669527.065,2576550.031
669537.065,2576550.031
669547.065,2576550.031
669927.065,2576550.031
669937.065,2576550.031
669947.065,2576550.031
669957.065,2576550.031
669967.065,2576550.031
669977.065,2576550.031
669987.065,2576550.031
669997.065,2576550.031
670007.065,2576550.031
670017.065,2576550.031
670027.065,2576550.031
670037.065,2576550.031
670047.065,2576550.031
670057.065,2576550.031
670067.065,2576550.031
670077.065,2576550.031
670087.065,2576550.031
670097.065,2576550.031
670107.065,2576550.031
670117.065,2576550.031
670127.065,2576550.031
670137.065,2576550.031
670147.065,2576550.031
670157.065,2576550.031
670167.065,2576550.031
670177.065,2576550.031
670187.065,2576550.031
670197.065,2576550.031
670207.065,2576550.031
670217.065,2576550.031
670227.065,2576550.031
670237.065,2576550.031
670247.065,2576550.031
670257.065,2576550.031
670267.065,2576550.031
670277.065,2576550.031
670287.065,2576550.031
670297.065,2576550.031
670307.065,2576550.031
670317.065,2576550.031
670327.065,2576550.031
670337.065,2576550.031
670347.065,2576550.031
670357.065,2576550.031
670367.065,2576550.031
670377.065,2576550.031
670387.065,2576550.031
670397.065,2576550.031
670407.065,2576550.031
670417.065,2576550.031
670427.065,2576550.031
670437.065,2576550.031
670447.065,2576550.031
670457.065,2576550.031
670467.065,2576550.031
670477.065,2576550.031
671067.065,2576550.031
671077.065,2576550.031
671087.065,2576550.031
671097.065,2576550.031
671107.065,2576550.031
671117.065,2576550.031
671127.065,2576550.031
671137.065,2576550.031
671147.065,2576550.031
671157.065,2576550.031
671167.065,2576550.031
671177.065,2576550.031
671187.065,2576550.031
671197.065,2576550.031
671207.065,2576550.031
671217.065,2576550.031
671227.065,2576550.031
671237.065,2576550.031
671247.065,2576550.031
669507.065,2576540.031
669517.065,2576540.031
669527.065,2576540.031
669537.065,2576540.031
669547.065,2576540.031
669937.065,2576540.031
669947.065,2576540.031
669957.065,2576540.031
669967.065,2576540.031
669977.065,2576540.031
669987.065,2576540.031
669997.065,2576540.031
670007.065,2576540.031
670017.065,2576540.031
670027.065,2576540.031
670037.065,2576540.031
670047.065,2576540.031
670057.065,2576540.031
670067.065,2576540.031
670077.065,2576540.031
670087.065,2576540.031
670097.065,2576540.031
670107.065,2576540.031
670117.065,2576540.031
670127.065,2576540.031
670137.065,2576540.031
670147.065,2576540.031
670157.065,2576540.031
670167.065,2576540.031
670177.065,2576540.031
670187.065,2576540.031
670197.065,2576540.031
670207.065,2576540.031
670217.065,2576540.031
670227.065,2576540.031
670237.065,2576540.031
670247.065,2576540.031
670257.065,2576540.031
670267.065,2576540.031
670277.065,2576540.031
670287.065,2576540.031
670297.065,2576540.031
670307.065,2576540.031
670317.065,2576540.031
670327.065,2576540.031
670337.065,2576540.031
670347.065,2576540.031
670357.065,2576540.031
670367.065,2576540.031
670377.065,2576540.031
670387.065,2576540.031
670397.065,2576540.031
670407.065,2576540.031
670417.065,2576540.031
670427.065,2576540.031
670437.065,2576540.031
670447.065,2576540.031
670457.065,2576540.031
670467.065,2576540.031
670477.065,2576540.031
670487.065,2576540.031
671097.065,2576540.031
671107.065,2576540.031
671117.065,2576540.031
671127.065,2576540.031
671137.065,2576540.031
671147.065,2576540.031
671157.065,2576540.031
671167.065,2576540.031
671177.065,2576540.031
671187.065,2576540.031
671197.065,2576540.031
671207.065,2576540.031
669507.065,2576530.031
669517.065,2576530.031
669527.065,2576530.031
669537.065,2576530.031
669547.065,2576530.031
669557.065,2576530.031
669927.065,2576530.031
669937.065,2576530.031
669947.065,2576530.031
669957.065,2576530.031
669967.065,2576530.031
669977.065,2576530.031
669987.065,2576530.031
669997.065,2576530.031
670007.065,2576530.031
670017.065,2576530.031
670027.065,2576530.031
670037.065,2576530.031
670047.065,2576530.031
670057.065,2576530.031
670067.065,2576530.031
670077.065,2576530.031
670087.065,2576530.031
670097.065,2576530.031
670107.065,2576530.031
670117.065,2576530.031
670127.065,2576530.031
670137.065,2576530.031
670147.065,2576530.031
670157.065,2576530.031
670167.065,2576530.031
670177.065,2576530.031
670187.065,2576530.031
670197.065,2576530.031
670207.065,2576530.031
670217.065,2576530.031
670227.065,2576530.031
670237.065,2576530.031
670247.065,2576530.031
670257.065,2576530.031
670267.065,2576530.031
670277.065,2576530.031
670287.065,2576530.031
670297.065,2576530.031
670307.065,2576530.031
670317.065,2576530.031
670327.065,2576530.031
670337.065,2576530.031
670347.065,2576530.031
670357.065,2576530.031
670367.065,2576530.031
670377.065,2576530.031
670387.065,2576530.031
670397.065,2576530.031
670407.065,2576530.031
670417.065,2576530.031
670427.065,2576530.031
670437.065,2576530.031
670447.065,2576530.031
670457.065,2576530.031
670467.065,2576530.031
670477.065,2576530.031
670487.065,2576530.031
669507.065,2576520.031
669517.065,2576520.031
669527.065,2576520.031
669537.065,2576520.031
669547.065,2576520.031
669557.065,2576520.031
669567.065,2576520.031
669917.065,2576520.031
669927.065,2576520.031
669937.065,2576520.031
669947.065,2576520.031
669957.065,2576520.031
669967.065,2576520.031
669977.065,2576520.031
669987.065,2576520.031
669997.065,2576520.031
670007.065,2576520.031
670017.065,2576520.031
670027.065,2576520.031
670037.065,2576520.031
670047.065,2576520.031
670057.065,2576520.031
670067.065,2576520.031
670077.065,2576520.031
670087.065,2576520.031
670097.065,2576520.031
670107.065,2576520.031
670117.065,2576520.031
670127.065,2576520.031
670137.065,2576520.031
670147.065,2576520.031
670157.065,2576520.031
670167.065,2576520.031
670177.065,2576520.031
670187.065,2576520.031
670197.065,2576520.031
670207.065,2576520.031
670217.065,2576520.031
670227.065,2576520.031
670237.065,2576520.031
670247.065,2576520.031
670257.065,2576520.031
670267.065,2576520.031
670277.065,2576520.031
670287.065,2576520.031
670297.065,2576520.031
670307.065,2576520.031
670317.065,2576520.031
670327.065,2576520.031
670337.065,2576520.031
670347.065,2576520.031
670357.065,2576520.031
670367.065,2576520.031
670377.065,2576520.031
670387.065,2576520.031
670397.065,2576520.031
670407.065,2576520.031
670417.065,2576520.031
670427.065,2576520.031
670437.065,2576520.031
670447.065,2576520.031
670457.065,2576520.031
670467.065,2576520.031
670477.065,2576520.031
670487.065,2576520.031
669507.065,2576510.031
669517.065,2576510.031
669527.065,2576510.031
669537.065,2576510.031
669547.065,2576510.031
669557.065,2576510.031
